,A,B,C,D,target
904,0.59387755,0.2840223,0.06497566,0.05712452158331871,1
905,0.59437495,0.24054849,0.04992373,0.11515279114246368,1
906,0.59493387,0.13110965,0.08489882,0.1890576034784317,1
907,0.5970788,0.30978048,0.071536064,0.021604718640446663,1
908,0.59941775,0.28325182,0.075523466,0.041806936264038086,1
909,0.60006243,0.22885461,0.11231636,0.05876661092042923,1
910,0.6005085,0.23549761,0.066437244,0.09755665808916092,1
911,0.6005607,0.2847549,0.07478994,0.03989445045590401,1
912,0.60409284,0.2915671,0.054946728,0.049393363296985626,1
913,0.6055168,0.16310975,0.06964773,0.16172568500041962,1
914,0.6072949,0.2016879,0.044472348,0.14654479920864105,1
915,0.611247,0.2005861,0.12728694,0.06087999790906906,1
916,0.6114947,0.08668391,0.11637533,0.185446098446846,1
917,0.6120913,0.2592895,0.08694686,0.04167236015200615,1
918,0.6131372,0.24629198,0.06252539,0.07804543524980545,1
919,0.6141168,0.20671907,0.15289089,0.026273248717188835,1
920,0.6154764,0.23432471,0.098646,0.05155283212661743,1
921,0.61586094,0.22531891,0.11894401,0.03987610340118408,1
922,0.617373,0.18791512,0.14008258,0.054629359394311905,1
923,0.61845034,0.24765219,0.107949324,0.02594809979200363,1
924,0.6199051,0.2600101,0.08033073,0.03975406661629677,1
925,0.620153,0.21519999,0.11315283,0.05149415507912636,1
926,0.62129736,0.22193256,0.09737451,0.059395600110292435,1
927,0.62247485,0.28794655,0.06759409,0.02198447473347187,1
928,0.6234274,0.19212472,0.10649548,0.07795243710279465,1
929,0.6236318,0.17946897,0.12903115,0.06786810606718063,1
930,0.6246851,0.22183976,0.11716915,0.03630596026778221,1
931,0.6261998,0.15078954,0.14376344,0.07924726605415344,1
932,0.62639195,0.15641245,0.14438772,0.07280787825584412,1
933,0.629673,0.20927471,0.13119115,0.029861172661185265,1
934,0.6302362,0.18897712,0.11327673,0.06750986725091934,1
935,0.6307242,0.15647969,0.08272273,0.13007338345050812,1
936,0.6339268,0.08307636,0.17012213,0.11287466436624527,1
937,0.6352429,0.27500662,0.064708,0.025042520835995674,1
938,0.6353113,0.22950895,0.10817947,0.02700020931661129,1
939,0.6358742,0.19600214,0.13718413,0.03093954361975193,1
940,0.6370228,0.13034952,0.18056408,0.05206352472305298,1
941,0.639206,0.16249485,0.13023575,0.0680634155869484,1
942,0.6416303,0.2697732,0.048421767,0.040174778550863266,1
943,0.64545816,0.26035175,0.06473543,0.029454650357365608,1
944,0.6460141,0.06614171,0.2595903,0.028253909200429916,1
945,0.64643013,0.12071243,0.15262242,0.080235056579113,1
946,0.6513715,0.13723306,0.077393174,0.13400229811668396,1
947,0.6545214,0.11390701,0.111980714,0.11959090828895569,1
948,0.65835226,0.17984007,0.07572916,0.08607850223779678,1
949,0.65835357,0.1798388,0.07572916,0.08607850223779678,1
950,0.6593276,0.19256549,0.07105179,0.07705511152744293,1
951,0.6598954,0.16671461,0.113095805,0.06029417738318443,1
952,0.66246897,0.21592264,0.0854164,0.03619197756052017,1
953,0.6669575,0.19123045,0.093366645,0.04844538867473602,1
954,0.66798604,0.11650603,0.11864174,0.09686615318059921,1
955,0.66988724,0.20046969,0.08602556,0.04361749067902565,1
956,0.6701333,0.17710148,0.10048687,0.05227843299508095,1
957,0.67297536,0.24024484,0.056290798,0.03048902191221714,1
958,0.67407745,0.11819642,0.15419832,0.05352777615189552,1
959,0.67826784,0.12636949,0.14907576,0.04628691449761391,1
960,0.68184304,0.13234916,0.15238442,0.03342338651418686,1
961,0.6819827,0.16772196,0.10307407,0.04722125455737114,1
962,0.6822882,0.15195625,0.08783523,0.07792027294635773,1
963,0.682791,0.19071133,0.1049448,0.02155289240181446,1
964,0.68326104,0.14503331,0.1125066,0.05919903516769409,1
965,0.6839084,0.20549119,0.07275874,0.03784165158867836,1
966,0.6847883,0.16523334,0.10077264,0.04920566827058792,1
967,0.6882067,0.22667119,0.05778723,0.027334896847605705,1
968,0.690832,0.1492974,0.10499765,0.05487293750047684,1
969,0.69542044,0.14925395,0.10332902,0.0519966259598732,1
970,0.6981213,0.18015988,0.08159296,0.04012589529156685,1
971,0.6983135,0.18424328,0.08954712,0.027896136045455933,1
972,0.6989757,0.09113356,0.15868236,0.05120840296149254,1
973,0.7055207,0.16649729,0.07077483,0.057207141071558,1
974,0.72002643,0.102158315,0.09035321,0.08746204525232315,1
975,0.7202391,0.1348118,0.09487335,0.05007569491863251,1
976,0.7202589,0.18348621,0.05079284,0.04546208679676056,1
977,0.7230861,0.126897,0.091174304,0.058842580765485764,1
978,0.72320455,0.13518801,0.09300339,0.048604048788547516,1
979,0.7276275,0.13815656,0.071490504,0.06272539496421814,1
980,0.7292663,0.15082628,0.07592332,0.0439840704202652,1
981,0.7300222,0.15962443,0.08003318,0.030320188030600548,1
982,0.73119664,0.16744392,0.05677912,0.04458031803369522,1
983,0.7355214,0.1355523,0.083950445,0.04497591033577919,1
984,0.73628837,0.10598298,0.037129547,0.12059909850358963,1
985,0.7372127,0.0879647,0.14349279,0.03132975846529007,1
986,0.73902225,0.14063706,0.07724099,0.04309970140457153,1
987,0.7391229,0.15162708,0.0752835,0.03396648168563843,1
988,0.74156165,0.18140882,0.050513014,0.02651655115187168,1
989,0.7448599,0.16521241,0.056583337,0.03334437310695648,1
990,0.7515277,0.07102916,0.09585437,0.08158878237009048,1
991,0.7590939,0.165949,0.05160236,0.023354779928922653,1
992,0.7646296,0.10786803,0.083600655,0.043901730328798294,1
993,0.76954985,0.09491081,0.07426405,0.06127524748444557,1
994,0.76970315,0.13216005,0.040112685,0.0580240897834301,1
995,0.7714866,0.067078225,0.1300548,0.03138038143515587,1
996,0.78866607,0.09924973,0.07588169,0.03620246425271034,1
997,0.80247325,0.09825619,0.06281427,0.03645629063248634,1
998,0.8068845,0.09845043,0.052333213,0.042331866919994354,1
999,0.83371025,0.08434641,0.052924078,0.02901928685605526,1
1000,0.051496156,0.3332002,0.40504774,0.21025590598583221,0
1001,0.05602295,0.21947771,0.63992363,0.08457570523023605,0
1002,0.06038341,0.20362946,0.59549296,0.14049413800239563,0
1003,0.060835328,0.33630374,0.5560657,0.04679524526000023,0
1004,0.061111595,0.41108876,0.095385715,0.43241387605667114,0
1005,0.06325198,0.22530262,0.63942087,0.07202451676130295,0
1006,0.064321525,0.24223965,0.44722286,0.24621599912643433,0
1007,0.06634383,0.086799875,0.5357591,0.3110972046852112,0
1008,0.066396266,0.3574516,0.4117148,0.16443733870983124,0
1009,0.066965446,0.14724718,0.27516472,0.5106226801872253,0
1010,0.06827742,0.2889906,0.6208416,0.021890385076403618,0
1011,0.06846633,0.5646599,0.34310037,0.023773392662405968,0
1012,0.070136465,0.36912975,0.47574273,0.08499108254909515,0
1013,0.07014705,0.3044382,0.5805491,0.044865675270557404,0
1014,0.070388526,0.14491394,0.6569801,0.12771746516227722,0
1015,0.07141116,0.2787262,0.6221237,0.02773895673453808,0
1016,0.071582295,0.17676353,0.22092879,0.5307254195213318,0
1017,0.072046675,0.3470243,0.5239726,0.05695650354027748,0
1018,0.072273135,0.3543785,0.47262388,0.1007244884967804,0
1019,0.0727665,0.20629126,0.41244087,0.3085014224052429,0
1020,0.073349096,0.32104245,0.40467846,0.20092998445034027,0
1021,0.0735566,0.21375893,0.4837837,0.22890082001686096,0
1022,0.07446179,0.33674338,0.36949247,0.21930235624313354,0
1023,0.07446805,0.18465349,0.51588184,0.2249966263771057,0
1024,0.074623175,0.2875519,0.5460583,0.0917665958404541,0
1025,0.07565191,0.27837148,0.5392213,0.1067553237080574,0
1026,0.076005384,0.29197246,0.5800154,0.052006758749485016,0
1027,0.07730505,0.18927416,0.5130455,0.22037534415721893,0
1028,0.07767982,0.16561455,0.44426212,0.31244349479675293,0
1029,0.078470394,0.088761516,0.53284293,0.29992514848709106,0
1030,0.078735426,0.14719047,0.35024345,0.42383062839508057,0
1031,0.079890594,0.26928514,0.49935663,0.15146766602993011,0
1032,0.08029662,0.20749606,0.42896712,0.28324025869369507,0
1033,0.080331445,0.27082118,0.41954845,0.2292989194393158,0
1034,0.08204276,0.43654314,0.24860828,0.23280581831932068,0
1035,0.08333563,0.41295102,0.2839003,0.2198130488395691,0
1036,0.084100164,0.21591689,0.49000004,0.20998290181159973,0
1037,0.084499195,0.15234484,0.68108356,0.08207240700721741,0
1038,0.08460596,0.26599565,0.47150707,0.17789135873317719,0
1039,0.08514586,0.3700774,0.513916,0.030860699713230133,0
1040,0.08516361,0.09821373,0.70541406,0.11120857298374176,0
1041,0.08517359,0.2678548,0.5191325,0.1278390884399414,0
1042,0.08567849,0.29395643,0.48054367,0.13982142508029938,0
1043,0.08579027,0.16537683,0.53761464,0.2112182378768921,0
1044,0.08670902,0.19426937,0.5860545,0.13296708464622498,0
1045,0.08672213,0.18915774,0.51682234,0.20729778707027435,0
1046,0.08704541,0.22010106,0.3866452,0.3062083125114441,0
1047,0.08723488,0.13537529,0.6140762,0.1633136123418808,0
1048,0.0876997,0.3206228,0.46115592,0.13052155077457428,0
1049,0.08773688,0.22375752,0.55854297,0.12996265292167664,0
1050,0.08835075,0.32909718,0.44416296,0.13838911056518555,0
1051,0.08854295,0.2421214,0.51530993,0.15402576327323914,0
1052,0.08861752,0.35308903,0.4635991,0.09469440579414368,0
1053,0.0891021,0.22490893,0.30395472,0.3820342421531677,0
1054,0.08997795,0.10312386,0.6584356,0.14846260845661163,0
1055,0.09057498,0.36336187,0.50742173,0.03864140436053276,0
1056,0.0906712,0.29227546,0.35786292,0.25919046998023987,0
1057,0.09077776,0.27130178,0.5652107,0.07270979136228561,0
1058,0.09100577,0.19713356,0.6466189,0.06524181365966797,0
1059,0.091278374,0.3041247,0.5044404,0.10015647858381271,0
1060,0.09145228,0.17675218,0.4371461,0.2946494221687317,0
1061,0.09157925,0.39622808,0.47186017,0.040332529693841934,0
1062,0.09159241,0.31029192,0.5115522,0.08656341582536697,0
1063,0.09175487,0.20390677,0.39967328,0.30466505885124207,0
1064,0.09207597,0.43474337,0.4154572,0.0577235147356987,0
1065,0.09226031,0.2630564,0.61215127,0.03253203630447388,0
1066,0.092348404,0.2579356,0.5721074,0.07760860025882721,0
1067,0.09265139,0.14538777,0.60203695,0.15992382168769836,0
1068,0.09271817,0.29744625,0.22197157,0.38786405324935913,0
1069,0.09309911,0.29637402,0.39401326,0.21651358902454376,0
1070,0.09345457,0.21213005,0.54556555,0.14884980022907257,0
1071,0.09411247,0.28800106,0.45688117,0.16100527346134186,0
1072,0.09433116,0.13913257,0.681459,0.08507726341485977,0
1073,0.09465005,0.4463494,0.31906876,0.13993172347545624,0
1074,0.094855964,0.116547965,0.73148257,0.05711349472403526,0
1075,0.09499741,0.25232485,0.555439,0.09723874181509018,0
1076,0.09506581,0.3256307,0.41168696,0.1676165610551834,0
1077,0.095206276,0.24504197,0.5308593,0.12889249622821808,0
1078,0.09526079,0.11305675,0.522819,0.2688634991645813,0
1079,0.0953816,0.2632851,0.4980779,0.14325538277626038,0
1080,0.095579885,0.21369879,0.24304436,0.44767695665359497,0
1081,0.09567054,0.30455443,0.53111535,0.068659707903862,0
1082,0.09590941,0.21946281,0.48991433,0.19471347332000732,0
1083,0.09605137,0.23639737,0.50053,0.16702121496200562,0
1084,0.096056186,0.32937148,0.5171446,0.057427726686000824,0
1085,0.09607753,0.36195746,0.4551688,0.08679622411727905,0
1086,0.096123785,0.23818876,0.53767985,0.12800762057304382,0
1087,0.09623906,0.22866316,0.4981026,0.17699511349201202,0
1088,0.09629906,0.19011517,0.6199721,0.0936136394739151,0
1089,0.096645676,0.2815097,0.49046165,0.1313829869031906,0
1090,0.09667318,0.18208367,0.23450863,0.486734539270401,0
1091,0.096846364,0.24407578,0.4621246,0.19695329666137695,0
1092,0.09697506,0.17723446,0.62299645,0.10279404371976852,0
1093,0.097322166,0.24561848,0.47564664,0.1814126968383789,0
1094,0.097792424,0.4540879,0.3552806,0.09283901751041412,0
1095,0.09792513,0.115623415,0.57306266,0.2133888155221939,0
1096,0.09816409,0.2776509,0.52046716,0.1037178710103035,0
1097,0.098834276,0.17938705,0.29102758,0.43075114488601685,0
1098,0.09889553,0.3130962,0.44689512,0.14111316204071045,0
1099,0.09911984,0.307482,0.4122473,0.18115082383155823,0
1100,0.09921998,0.23053381,0.31524852,0.3549976646900177,0
1101,0.09929907,0.3025951,0.32215992,0.27594587206840515,0
1102,0.09993051,0.14614052,0.7076484,0.046280622482299805,0
1103,0.099949166,0.2438036,0.5095942,0.14665301144123077,0
1104,0.10048753,0.18123837,0.61835426,0.0999198779463768,0
1105,0.100488596,0.12104459,0.73494256,0.04352422058582306,0
1106,0.100633636,0.20559418,0.59415513,0.09961706399917603,0
1107,0.1009724,0.27712402,0.4884192,0.13348440825939178,0
1108,0.101000205,0.23629038,0.40499207,0.2577173113822937,0
1109,0.101200715,0.18355049,0.6309653,0.08428347855806351,0
1110,0.10122719,0.26830032,0.5871512,0.043321289122104645,0
1111,0.10122756,0.3153865,0.43098283,0.15240314602851868,0
1112,0.10124232,0.2972129,0.4472552,0.15428955852985382,0
1113,0.10135514,0.26432073,0.5411989,0.09312526136636734,0
1114,0.10146077,0.21317954,0.51555777,0.16980195045471191,0
1115,0.103283845,0.2230354,0.57408965,0.09959110617637634,0
1116,0.10334443,0.4183482,0.3774544,0.10085298866033554,0
1117,0.10338442,0.32245567,0.43628213,0.13787774741649628,0
1118,0.10345247,0.40923873,0.29935527,0.18795351684093475,0
1119,0.10402959,0.42545536,0.354532,0.11598306894302368,0
1120,0.104183115,0.3223254,0.34057721,0.2329142540693283,0
1121,0.10420143,0.44047168,0.25100103,0.2043258398771286,0
1122,0.1042239,0.18775965,0.31991228,0.388104110956192,0
1123,0.104287215,0.39161545,0.4841143,0.019983040168881416,0
1124,0.10436714,0.30087698,0.44132364,0.1534322202205658,0
1125,0.10465532,0.19552074,0.48134515,0.21847881376743317,0
1126,0.10486421,0.33519882,0.53046095,0.029476046562194824,0
1127,0.1052336,0.29884696,0.4461287,0.14979074895381927,0
1128,0.10552814,0.23662458,0.47518224,0.18266500532627106,0
1129,0.105803,0.34866223,0.42596585,0.11956895887851715,0
1130,0.10597459,0.30830497,0.54885024,0.03687024116516113,0
1131,0.10599756,0.1980878,0.37323287,0.3226817846298218,0
1132,0.10603635,0.38733858,0.41576603,0.09085901826620102,0
1133,0.10612098,0.42495817,0.4224973,0.04642360284924507,0
1134,0.10646421,0.15589245,0.5479715,0.1896718293428421,0
1135,0.10649644,0.3083554,0.53815603,0.04699215665459633,0
1136,0.10687988,0.27620253,0.5205366,0.09638093411922455,0
1137,0.10697362,0.28595793,0.43277243,0.17429602146148682,0
1138,0.10701219,0.26146305,0.57114613,0.06037867069244385,0
1139,0.107480995,0.29591158,0.34426573,0.252341628074646,0
1140,0.10750251,0.2117727,0.29485896,0.38586583733558655,0
1141,0.10770123,0.108793706,0.3881143,0.39539074897766113,0
1142,0.10772079,0.33440128,0.2966818,0.261196106672287,0
1143,0.10835674,0.15203463,0.34938046,0.39022818207740784,0
1144,0.10905815,0.25473857,0.4055993,0.23060399293899536,0
1145,0.109130345,0.15618445,0.26612344,0.46856173872947693,0
1146,0.10966889,0.36601058,0.46876118,0.05555933341383934,0
1147,0.10975784,0.32312584,0.44983405,0.11728224903345108,0
1148,0.10979316,0.35952738,0.30031824,0.2303612381219864,0
1149,0.1104464,0.2938039,0.46248394,0.13326582312583923,0
1150,0.11049943,0.29399306,0.20315123,0.392356276512146,0
1151,0.110928275,0.27703205,0.5050012,0.1070384606719017,0
1152,0.11097443,0.22537065,0.31969628,0.34395861625671387,0
1153,0.111057535,0.07629879,0.6849292,0.12771455943584442,0
1154,0.11108872,0.30707917,0.26141894,0.32041311264038086,0
1155,0.11135464,0.217015,0.6246196,0.047010812908411026,0
1156,0.1114078,0.22096482,0.5028715,0.16475583612918854,0
1157,0.111523494,0.17298402,0.5793788,0.1361137330532074,0
1158,0.11166934,0.25229815,0.48204654,0.15398600697517395,0
1159,0.1117198,0.1722831,0.5271154,0.18888169527053833,0
1160,0.11172768,0.27002364,0.53099954,0.08724910765886307,0
1161,0.111840785,0.36035815,0.4245365,0.10326455533504486,0
1162,0.11187726,0.1677346,0.27667153,0.44371655583381653,0
1163,0.112168066,0.23813133,0.36425477,0.28544580936431885,0
1164,0.112218075,0.24106768,0.48027688,0.16643737256526947,0
1165,0.11230749,0.20454717,0.42735502,0.25579026341438293,0
1166,0.11235638,0.22619937,0.4338315,0.2276127189397812,0
1167,0.11257498,0.22669682,0.48568752,0.17504067718982697,0
1168,0.11259545,0.25382262,0.5201247,0.11345721036195755,0
1169,0.11263804,0.30162764,0.5157727,0.06996163725852966,0
1170,0.11274654,0.3693386,0.47178483,0.04613006114959717,0
1171,0.11285908,0.28272972,0.43556932,0.16884192824363708,0
1172,0.11285937,0.28272042,0.4355782,0.16884197294712067,0
1173,0.11306779,0.1737515,0.39950627,0.3136744201183319,0
1174,0.11318395,0.47291565,0.2962125,0.1176878809928894,0
1175,0.1132726,0.32052144,0.4361487,0.130057230591774,0
1176,0.11363054,0.22089677,0.5904716,0.07500111311674118,0
1177,0.1136839,0.41056076,0.432952,0.042803388088941574,0
1178,0.1138711,0.30410036,0.50255233,0.07947622239589691,0
1179,0.11403113,0.11112791,0.67236286,0.10247808694839478,0
1180,0.11414657,0.22938184,0.5588214,0.09765028208494186,0
1181,0.114293374,0.34442663,0.46531788,0.0759621262550354,0
1182,0.11440257,0.20260268,0.45512193,0.2278728485107422,0
1183,0.11450266,0.42788088,0.31687644,0.1407400369644165,0
1184,0.115121536,0.47912326,0.35764572,0.048109494149684906,0
1185,0.11519347,0.10453964,0.59532124,0.18494561314582825,0
1186,0.11540165,0.1762216,0.5374147,0.17096202075481415,0
1187,0.1154386,0.17962293,0.6054418,0.09949668496847153,0
1188,0.115837544,0.35174614,0.42638198,0.10603435337543488,0
1189,0.11653779,0.38881382,0.3667259,0.12792247533798218,0
1190,0.11719889,0.4045082,0.42135698,0.056935906410217285,0
1191,0.11759009,0.27883077,0.486949,0.11663015186786652,0
1192,0.11759171,0.17730263,0.59237444,0.1127312034368515,0
1193,0.11770886,0.22715923,0.5401696,0.11496231704950333,0
1194,0.11773542,0.18313761,0.5736207,0.12550628185272217,0
1195,0.11773548,0.2868677,0.40883878,0.18655800819396973,0
1196,0.11777986,0.22937548,0.60002506,0.052819665521383286,0
1197,0.117913984,0.2996873,0.42815,0.1542486697435379,0
1198,0.11798904,0.39030737,0.22919102,0.26251256465911865,0
1199,0.11815857,0.16900802,0.3901746,0.32265880703926086,0
1200,0.118201494,0.21562047,0.53340036,0.13277769088745117,0
1201,0.118345544,0.26298004,0.5718456,0.04682881385087967,0
1202,0.11853235,0.35663205,0.3802527,0.14458297193050385,0
1203,0.11854322,0.29806668,0.52574927,0.05764080956578255,0
1204,0.118591346,0.3313209,0.4944828,0.055604901164770126,0
1205,0.11974653,0.21018049,0.63292134,0.037151604890823364,0
1206,0.11977227,0.19813775,0.48865682,0.19343315064907074,0
1207,0.120213486,0.29466873,0.36332166,0.22179608047008514,0
1208,0.12028064,0.2834354,0.51152015,0.08476381748914719,0
1209,0.12037195,0.32668096,0.4458674,0.10707973688840866,0
1210,0.12039809,0.18171452,0.6046468,0.09324060380458832,0
1211,0.12054489,0.42350477,0.35871086,0.09723953157663345,0
1212,0.120692044,0.28378397,0.5085298,0.08699420839548111,0
1213,0.12111611,0.2164249,0.54406756,0.11839140951633453,0
1214,0.12150793,0.25623393,0.36032185,0.2619362473487854,0
1215,0.12153373,0.25292605,0.32691202,0.2986282408237457,0
1216,0.1216726,0.2984588,0.4404266,0.13944196701049805,0
1217,0.121748745,0.2717702,0.4864243,0.12005672603845596,0
1218,0.12205091,0.29861677,0.37864164,0.20069067180156708,0
1219,0.12224857,0.30712605,0.2460568,0.32456859946250916,0
1220,0.12244448,0.08593036,0.51677835,0.2748468518257141,0
1221,0.12259861,0.29909673,0.48737976,0.09092485904693604,0
1222,0.12289773,0.2580934,0.45866126,0.16034762561321259,0
1223,0.1233012,0.16834316,0.49316224,0.21519336104393005,0
1224,0.12330914,0.3163762,0.5313406,0.028974054381251335,0
1225,0.12336278,0.30888763,0.137522,0.4302276074886322,0
1226,0.12343133,0.46422666,0.35534862,0.056993357837200165,0
1227,0.123742886,0.30174768,0.4717997,0.10270974785089493,0
1228,0.12392469,0.19391342,0.49504057,0.18712131679058075,0
1229,0.124143474,0.1449745,0.5343991,0.19648298621177673,0
1230,0.124160625,0.18232672,0.5374303,0.1560823619365692,0
1231,0.12419438,0.2547521,0.5641009,0.056952640414237976,0
1232,0.124337174,0.24450663,0.5356946,0.09546158462762833,0
1233,0.12478132,0.36729616,0.47160137,0.03632114827632904,0
1234,0.124846466,0.15042217,0.44548297,0.2792484164237976,0
1235,0.12484816,0.27794906,0.54239887,0.05480397120118141,0
1236,0.12490439,0.24581571,0.3387507,0.2905292510986328,0
1237,0.12499531,0.35255775,0.46571377,0.05673320218920708,0
1238,0.12504737,0.216983,0.60701895,0.050950709730386734,0
1239,0.12519827,0.3597046,0.49207285,0.023024290800094604,0
1240,0.12528363,0.24810623,0.55556554,0.07104457169771194,0
1241,0.1255766,0.28774697,0.385542,0.20113445818424225,0
1242,0.12575942,0.13599238,0.54844207,0.18980611860752106,0
1243,0.12576501,0.1383506,0.58892983,0.1469545215368271,0
1244,0.12578508,0.20801784,0.4315198,0.234677255153656,0
1245,0.12579253,0.19064148,0.40719426,0.2763717770576477,0
1246,0.12606332,0.3238944,0.43493783,0.11510440707206726,0
1247,0.1262671,0.17340314,0.6112472,0.08908256143331528,0
1248,0.12631346,0.39358297,0.44915146,0.03095214068889618,0
1249,0.12657325,0.33984154,0.45173556,0.08184962719678879,0
1250,0.126771,0.11727787,0.37708908,0.37886202335357666,0
1251,0.12700371,0.28637215,0.53796405,0.048660121858119965,0
1252,0.12718864,0.13637187,0.6363908,0.10004872828722,0
1253,0.1273263,0.3816131,0.3847096,0.10635103285312653,0
1254,0.1274444,0.32153103,0.46730533,0.08371928334236145,0
1255,0.1275455,0.306406,0.40780905,0.1582394391298294,0
1256,0.12762345,0.2895703,0.5307152,0.0520910918712616,0
1257,0.12765539,0.1903704,0.51485085,0.16712339222431183,0
1258,0.1276685,0.29993924,0.3927534,0.1796388328075409,0
1259,0.12767507,0.2999316,0.39275113,0.1796422153711319,0
1260,0.12800565,0.24758357,0.5723899,0.052020952105522156,0
1261,0.12821348,0.32577997,0.4805385,0.06546805053949356,0
1262,0.12927978,0.11935538,0.55041033,0.20095452666282654,0
1263,0.12932359,0.23486012,0.42426282,0.2115534543991089,0
1264,0.12946455,0.23913813,0.38618717,0.2452101707458496,0
1265,0.12970659,0.20179704,0.35453898,0.3139573931694031,0
1266,0.12998357,0.26252982,0.3952323,0.21225428581237793,0
1267,0.13053079,0.2834779,0.53461355,0.051377736032009125,0
1268,0.13061094,0.2404099,0.32800508,0.3009740710258484,0
1269,0.13078797,0.13957806,0.6071932,0.12244081497192383,0
1270,0.1309258,0.28059766,0.5058583,0.08261826634407043,0
1271,0.1309775,0.23038256,0.5322205,0.10641942918300629,0
1272,0.13149627,0.37871253,0.42917475,0.060616444796323776,0
1273,0.13172911,0.3264935,0.36985505,0.17192238569259644,0
1274,0.13181263,0.24330142,0.25581503,0.36907094717025757,0
1275,0.13249393,0.18345791,0.6388637,0.045184507966041565,0
1276,0.13256568,0.3510322,0.492493,0.023909172043204308,0
1277,0.13284336,0.2105939,0.4236971,0.2328656166791916,0
1278,0.13290024,0.29214066,0.51919675,0.055762335658073425,0
1279,0.13290437,0.39898145,0.35478064,0.11333354562520981,0
1280,0.13291705,0.12651831,0.6845291,0.05603551119565964,0
1281,0.1329179,0.3278915,0.41645554,0.12273505330085754,0
1282,0.13295096,0.20633323,0.36593655,0.2947792410850525,0
1283,0.1330056,0.22832192,0.36865163,0.27002081274986267,0
1284,0.13303234,0.42159194,0.38716435,0.05821136757731438,0
1285,0.13329777,0.2273294,0.5494804,0.08989247679710388,0
1286,0.13379641,0.29515767,0.26634678,0.3046991229057312,0
1287,0.13386594,0.19782388,0.6126484,0.055661775171756744,0
1288,0.13396886,0.16349983,0.48223048,0.2203008085489273,0
1289,0.13414975,0.33341768,0.26846054,0.2639719843864441,0
1290,0.13434325,0.38319817,0.31972846,0.1627301126718521,0
1291,0.13456361,0.36824098,0.19860351,0.2985919117927551,0
1292,0.13468651,0.18055564,0.4736851,0.21107272803783417,0
1293,0.13473585,0.16178858,0.49985486,0.20362068712711334,0
1294,0.1348681,0.3084464,0.41982195,0.136863574385643,0
1295,0.13498464,0.18107624,0.62637985,0.057559333741664886,0
1296,0.13499177,0.40760246,0.38616458,0.07124120742082596,0
1297,0.13542934,0.29136506,0.45984003,0.11336559802293777,0
1298,0.13559438,0.26170105,0.5528128,0.049891795963048935,0
1299,0.13562198,0.3999448,0.18338911,0.28104403614997864,0
1300,0.13631527,0.375836,0.37096995,0.11687872558832169,0
1301,0.1367506,0.18776241,0.4773906,0.1980963796377182,0
1302,0.13676898,0.19571972,0.43479773,0.23271356523036957,0
1303,0.13708857,0.23210908,0.5807173,0.05008506029844284,0
1304,0.13724686,0.21791118,0.5371839,0.10765810310840607,0
1305,0.13757475,0.20270908,0.35006303,0.3096531331539154,0
1306,0.13783348,0.22463252,0.32160482,0.31592920422554016,0
1307,0.13818651,0.38301736,0.38054213,0.0982540175318718,0
1308,0.13822211,0.24684727,0.5566272,0.05830340087413788,0
1309,0.13823104,0.2327948,0.5250995,0.10387465357780457,0
1310,0.1382788,0.30584762,0.5006703,0.05520327389240265,0
1311,0.13836458,0.4175643,0.368497,0.07557412981987,0
1312,0.13850184,0.123106755,0.589682,0.14870943129062653,0
1313,0.13852301,0.20797604,0.45233393,0.201167032122612,0
1314,0.13861455,0.22978812,0.6034576,0.02813970483839512,0
1315,0.13863099,0.24520053,0.46884382,0.14732465147972107,0
1316,0.13875946,0.18506223,0.59213626,0.08404210209846497,0
1317,0.13878916,0.3281285,0.33444744,0.19863490760326385,0
1318,0.13888356,0.39836445,0.355604,0.1071479320526123,0
1319,0.13911891,0.2577601,0.46890682,0.13421417772769928,0
1320,0.13960634,0.11536967,0.5681837,0.17684024572372437,0
1321,0.13984303,0.18734926,0.6274659,0.04534180462360382,0
1322,0.14005819,0.19556518,0.2628826,0.40149402618408203,0
1323,0.14015952,0.28502512,0.36680123,0.20801414549350739,0
1324,0.14089489,0.21545403,0.4873913,0.15625976026058197,0
1325,0.14113028,0.13761006,0.6782463,0.04301333427429199,0
1326,0.14122467,0.3223817,0.41930383,0.11708982288837433,0
1327,0.14123847,0.12876087,0.54641443,0.18358615040779114,0
1328,0.14135525,0.19833024,0.53397226,0.12634223699569702,0
1329,0.14161162,0.19655202,0.58236116,0.07947520166635513,0
1330,0.14188269,0.1717633,0.4933802,0.19297382235527039,0
1331,0.14190179,0.2219586,0.54831743,0.08782213926315308,0
1332,0.1419307,0.29680517,0.5288698,0.03239436075091362,0
1333,0.14195922,0.21212535,0.56647384,0.07944153249263763,0
1334,0.14203338,0.16509815,0.649508,0.04336048290133476,0
1335,0.14207481,0.27972865,0.4505755,0.12762103974819183,0
1336,0.14208291,0.29809424,0.2373026,0.32252025604248047,0
1337,0.14208354,0.25146264,0.49053723,0.11591657251119614,0
1338,0.14208673,0.37700313,0.3738392,0.10707099735736847,0
1339,0.14211111,0.27381104,0.5251985,0.0588793009519577,0
1340,0.14213538,0.33217052,0.39839202,0.12730203568935394,0
1341,0.14226523,0.33306542,0.46338955,0.0612797886133194,0
1342,0.14251043,0.3868119,0.4188986,0.05177902802824974,0
1343,0.14261672,0.16351989,0.64169276,0.05217070132493973,0
1344,0.14265086,0.31460017,0.46407673,0.07867227494716644,0
